,overall_token_importance
[CLS],-16.024610352600995
*,-14.896674824206958
*,3.7607799471567187
resume,-40.86895860093519
summary,-25.19377979865186
for,-29.07974568247345
carrie,-30.322256653130104
baker,-38.28437521577422
*,-16.96828665897545
*,-9.602243484325022
*,-9.44536967875487
*,3.735299620249554
contact,-28.606163000973684
information,-13.331073555872996
:,-23.009166025785937
*,-20.86149716673492
*,-7.137605449341753
-,-23.35559100793395
name,-5.22736286383792
:,-22.254201682739186
carrie,-29.867959052115296
baker,-39.46534677703925
(,-15.958669821156768
she,-11.248720641363926
/,11.460113067563801
her,-21.946550560777283
),-8.692754119806018
-,-25.47379413461557
email,1.6668195114856659
:,-15.257061500525602
carrie,-26.882778368802775
.,-15.705426641677045
baker,-36.564853186455125
@,8.762738991552228
yahoo,13.96867104718061
.,22.39585849331645
com,-4.518797483238119
*,-24.259833792107823
*,1.7647009191808818
professional,-22.323881035127737
summary,-32.33552822954612
:,-22.90280412303391
*,-22.711526287879586
*,-2.7808324376090474
dedicated,-33.72646805782915
and,-31.413577343517947
compassionate,-38.86393091037529
elementary,-34.144373892978734
and,-16.05557736767837
middle,-34.04158172012463
school,-37.71783338301604
teacher,-87.45904088421292
with,-17.772488770859958
extensive,-17.11670619066363
experience,-16.200736064249075
in,-31.160392370483326
creating,-36.23356811697769
stimulating,-60.40373562224147
and,-31.12130823690108
encouraging,-49.561931199459686
learning,-59.6400170208928
environments,-54.48001315291401
.,-12.263292097215993
skilled,-27.571260757974613
in,-29.402989529278962
implementing,-24.323760745433592
diverse,-33.10098596211928
teaching,-72.62511193490927
methods,-58.13308444443463
and,-30.600580975342293
utilizing,-12.376926850297037
technology,41.29759932985556
to,-15.021313563518794
enhance,-37.407166387419245
student,-63.35229504735624
engagement,-51.489873037029284
and,-36.70052984367619
performance,-44.65678496666151
.,1.8540544143067943
*,-27.8188833337558
*,-5.528609886125614
experience,-22.145840323378668
:,-17.909832268589803
*,-29.17942126451236
*,-15.549317400124355
-,-16.05455962709992
*,-20.67726094300321
*,-9.804300266570541
teacher,-68.24021803440168
(,-22.19999276716304
02,-11.783611760133288
/,-16.767854167135983
2016,-26.142788119725815
-,-22.148151387463198
present,-32.81737955677108
),-12.130996710153665
*,-27.561544221089566
*,-18.03143791522417
-,-16.042134272461325
current,-8.719336547234684
role,-18.331610793084884
includes,-20.158954036407618
teaching,-59.70805915737309
5th,-7.521357928082214
grade,-41.28208931913816
stem,1.0431474809059693
and,-19.99648249371204
various,-38.60840607159959
grades,-41.38119243430412
in,-10.643333901891538
horizon,19.50587567475072
science,4.491386185708789
and,-8.433421035246191
library,13.38060690375789
.,0.04719122776503093
-,-33.798359873584545
responsibilities,-24.53987909134549
include,-9.07433453796461
assessing,-41.205649961624765
student,-57.652694356927185
performance,-46.14203313806837
",",-6.879033724387925
creating,-24.884854317621215
lesson,-57.25710402825754
plans,-52.74905135192822
aligned,-29.487184817591615
with,-28.984464785267296
common,7.879133445756534
core,-14.235052715263068
standards,-36.63477573928619
",",1.8680764239804875
and,-39.54508432295167
foster,-45.448542523634835
##ing,-38.40983028894316
positive,-43.28821994144881
relationships,-38.26082243323607
with,-33.443434274424845
students,-54.17360894821218
and,-40.305660479460855
parents,-72.47628304532972
.,-4.06152509729803
-,-31.98491980738911
engaged,-44.79698142553276
students,-51.55210547754431
through,-31.56485466318101
hands,-14.4033683833517
-,-27.411817887038495
on,-9.308564577247937
activities,-60.8222644451501
and,-38.725352899358704
differentiated,-55.06914816261007
instruction,-84.28278486592644
to,-31.78322475767384
meet,-40.37087147214433
diverse,-48.88042421875067
learning,-60.62057226771542
needs,-49.9254394478299
.,2.135401818077268
-,-39.82486358621176
*,-18.095243063857563
*,1.4279593436869862
teacher,-73.48756630894218
(,-20.21260011733428
09,-7.154536181805736
/,-13.480029898487476
2013,-28.879985663148307
-,-15.715298403537561
06,-10.584911407880298
/,-12.623348391677565
2016,-25.271986181252103
),0.9095335293608763
*,-27.524128547428223
*,-15.045434885701138
-,-24.91281361483455
taught,-76.74334721647739
multiple,-7.231281555383753
subjects,-35.186051581983186
(,-8.28120496775584
math,-21.77711742998533
",",12.221206278669767
el,-17.942008222360464
##a,-3.7441521181993385
",",17.08092298661093
science,-23.1050272874124
",",19.98499216524706
social,-0.13573797544634614
studies,-4.010358131765339
),-0.45895070096560936
across,-20.911957291379434
grades,-53.7576035361072
2,-39.29614277912955
-,-23.93686090928327
8,-34.8258125452846
.,-2.693427813729877
-,-36.70659942984547
focused,-36.047433949238126
on,-30.88145127802044
implementing,-25.28524025600733
effective,-47.55915768382702
classroom,-75.53141456656945
management,-16.681632347558253
and,-33.39083607409965
positive,-41.80452497992273
reinforcement,-63.58509096922949
strategies,-53.64845887468046
.,-3.1113753586822077
-,-35.59714864531761
collaborated,-39.02838780230667
with,-29.904974678576995
colleagues,-42.76531646441572
on,-17.055484393250257
lesson,-67.17677429924804
strategies,-49.02894012831028
and,-21.065023244245662
school,-57.93655113234256
events,-25.909517083736002
",",1.2245936223504947
while,-45.399565937955906
maintaining,-36.30286607517636
open,-25.477607955495014
communication,-28.513624650934293
with,-32.975115151789794
parents,-87.89408266340372
.,0.9352491024822963
*,-28.608049452406153
*,-7.942628748634555
education,-47.32012752134085
:,-22.34366891807531
*,-26.27022841620493
*,-8.738440746867981
-,-4.129703360348896
bachelor,-10.357246100646426
of,-15.705672225429165
