,overall_token_importance
[CLS],23.930633045536773
*,-9.952404234591944
*,10.11567265515638
resume,-27.262575056708876
summary,-19.612236977082325
for,-24.81640871732199
meredith,-33.72846281442883
mccarthy,-26.570413102401922
*,-5.869467081562365
*,-5.76183675084516
*,-5.718014357460781
*,7.863307599169954
contact,-15.823469860833082
information,-5.242829176366015
:,-16.52686869230954
*,-16.002029173033897
*,-6.05523141726537
-,-18.966997505392857
name,-8.13719898679151
:,-16.437903593185265
meredith,-34.73877553806369
mccarthy,-24.7498828103292
(,-5.525993815144485
she,-7.771663963127665
/,14.085298325148862
her,-13.74478955057394
),-4.863230434327251
-,-17.82675739601544
email,1.847659168840351
:,-5.726772132511046
meredith,-27.11366797434986
.,-8.240535778100785
mccarthy,-29.731425242713776
@,11.075622759786485
yahoo,26.790078956914453
.,35.01028651973461
com,19.79118749030331
*,-18.24918054857829
*,3.083151724459947
professional,-2.323697696951408
experience,-5.879239588598114
:,-14.90930629861587
*,-17.701645337269397
*,-5.762866551508719
-,-7.4115625341154665
*,-6.567046429659051
*,9.27307594149885
information,85.98372743497109
technology,96.55810260000358
support,46.11774390455958
specialist,14.721465709393254
/,7.843896160433291
network,96.21506281526302
specialist,17.973194475869157
/,11.705919125005712
technician,12.961489634377555
consultant,-23.11960501573934
/,4.983122503442609
customer,37.923995755682505
engineer,11.589542825202685
*,-14.186933686566542
*,-11.764123172902774
*,-6.010912415721364
current,-16.415443472928242
position,-36.07053089268225
(,-19.431941984438264
01,-6.9267172663838235
/,-12.786208941689583
2011,-0.33892186584588674
-,-8.46779119728528
present,-22.782664243754674
),-4.983094231527327
*,-16.43793117456651
-,-20.07824941979147
over,-2.364235328956843
10,-14.123478560102477
years,-12.243167967824846
of,1.9789442772191566
experience,6.9621925631924775
in,38.171502275455424
it,115.69348439676989
",",39.9372701820635
focusing,15.786354580783254
on,56.903499347101885
hardware,91.70288549805052
and,26.036285531197233
software,75.97440159105781
design,17.55272581497774
",",4.462763943579624
deployment,32.24811598282319
",",8.351321493666756
and,-7.74547963506243
operation,29.03469048407839
.,14.67206850929948
-,-16.00992674880605
expertise,0.2715896032934312
in,39.35401761144996
help,49.541059896938094
##des,2.7046796762354015
##k,63.99021637382701
support,62.32109614690214
",",28.520270356236004
systems,111.33917151188666
analysis,42.383595140017135
",",32.041635398254115
and,21.58369206887771
management,56.73870294024288
of,84.59768214027527
systems,68.2161553503201
/,33.33668564678241
devices,61.13361887966786
(,29.3376576236965
dell,54.759370330890945
",",26.859038027417228
hp,56.05936021857452
",",25.1454036416017
ibm,67.41150740422434
),7.2167055104778175
.,18.338414073318425
-,-12.843341228323093
proficient,10.007572323241858
in,23.56883149644299
data,61.30027388022314
migration,56.48820357669694
",",28.279053602151684
active,9.3979084522609
directory,59.025321515780455
administration,24.17137812030608
",",15.678966597451879
and,16.89167979869205
network,102.43810825514804
setup,57.95922497695427
for,26.325184772227825
small,4.431890585964069
businesses,25.48360650275486
.,14.299602077553262
-,-19.441359344559945
key,-3.1964959507105064
projects,59.07688924419631
include,7.6591145418786
data,55.36072197658129
migration,47.41773895978034
for,19.806483756367804
apollo,28.363054839801766
/,33.89838576879544
sun,25.276875850171237
##trust,30.08279326945993
",",3.733749204526542
managing,12.401849864445389
user,25.54324912052073
data,47.89209509232779
migration,9.505002633875401
for,-11.230248550345799
