,overall_token_importance
[CLS],-6.4031107911911915
*,-19.462096358533966
*,-0.9846946022741716
resume,-35.571071816827285
summary,-30.80616001002953
for,-37.4628108255177
la,-17.566654695481773
##toy,-31.292671693726348
##a,-28.962371794397452
jones,-17.98279135674593
*,-19.661730437644113
*,-18.23458821848014
*,-18.289366975665526
*,-2.9384046370959678
contact,-27.889163361278072
information,-18.975958683574845
:,-27.295895610187944
*,-23.31199886445747
*,-13.794868905209446
-,-25.71284844158745
name,-10.585570439351406
:,-25.13063338033063
la,-11.523408168109146
##toy,-27.447935735908764
##a,-25.54477036859395
jones,-17.83064040794802
(,-15.047443550286538
she,-3.259695589155436
/,11.876233732039358
her,-8.17264555691199
),-7.841031785280717
-,-32.19793324803403
email,-1.4384014362518893
:,-16.951105975364477
la,-19.390621993448587
##toy,-33.082342048666824
##a,-12.038162508968203
.,-8.915602874427288
jones,-20.792085138747883
@,3.1337990176399546
yahoo,15.223178424072099
.,27.170665290339613
com,6.95515281397972
*,-22.908587723245947
*,-6.569522240601238
professional,-27.136638728179125
summary,-49.44646100022852
:,-28.99268976882293
*,-26.320758070492044
*,-13.679514009139771
la,-14.241909535068391
##toy,-33.72077963626604
##a,-26.731555249592063
jones,-19.50387712366607
is,-33.984833769760954
a,-15.172853731317
customer,2.0646492042687936
service,16.372810514468675
professional,-40.24211703310735
with,-15.163029329387596
a,-27.23600715538549
friendly,-40.7075294146769
and,-37.687016324403444
outgoing,-40.997168024958675
demeanor,-36.688006489566966
",",-7.782280945319208
strong,-35.515357476708864
analytical,-12.607670819057324
skills,-24.690597473587726
",",6.9864923360273075
and,-27.76073720685061
a,-14.654518841851397
proven,-11.91022737527269
ability,-3.155933105857567
to,-9.933988788956208
resolve,9.816332620876251
complex,26.935979555608878
issues,-1.7851728094562864
efficiently,7.5797659122303065
.,5.563457430915545
she,-22.435616576419985
is,-28.564970538008737
a,-15.135201439583025
critical,-1.8489197793996754
think,-0.2712241841507447
##er,-15.8791987429315
who,-23.268510561994248
consistently,-38.23456222846048
exceeds,-27.27126538578807
performance,-8.83630251740521
standards,-13.062850794402475
and,-31.225966087746958
has,-30.7984791209358
experience,-3.185455773814653
in,-5.996480888150116
high,11.495984618172315
-,14.750027223499062
volume,2.8786625495423808
",",5.329690891933576
high,10.930127477825781
-,25.675351051854303
stress,-14.254570566688521
environments,0.3924995201588722
.,5.543554256715495
*,-30.45615236540889
*,-12.164994102721426
key,-1.879342682130953
skills,-13.99082144868986
:,-19.56912351616155
*,-31.797438085599758
*,-13.715523557575118
-,-17.362373626545825
excellent,-18.77691099516158
analytical,-9.139199193810509
and,-13.983341725173085
problem,18.775658713903635
-,44.47315850618536
solving,24.585597749580426
skills,-15.364773213898344
-,-13.798899252318463
strong,-10.262464613379995
verbal,15.831954793995237
and,-12.376185643636514
written,12.404410477732107
communication,17.742447085671678
-,-9.057299836580114
proficient,-4.170885046721489
in,21.667386173508785
microsoft,66.83636583699456
power,69.29151414341767
##point,64.81626299231155
and,14.758952331493804
word,61.575520373295866
-,3.3792284339829832
attention,11.853003044092196
to,40.43168793232279
detail,34.39140692405864
and,-2.5300467511005724
issue,29.46093895475421
resolution,54.90670341864423
-,-20.417472003626514
fluent,-15.096120716437857
in,-9.575573239342866
english,-2.899105430899666
and,-16.09514835639235
t,47.807769304493576
##wi,39.17971950549178
-,-8.501458322445973
energetic,-13.034866247583242
and,-27.526910664188957
organized,-17.413992714625564
*,-22.339321125558687
*,-2.9233279784727504
accomplishments,-46.053729783368304
:,-25.174733079942115
*,-32.33601026767532
*,-15.39248833254695
-,-6.204919615896553
achieved,-4.832807934903647
over,16.35889002709742
80,4.891947191362549
%,-13.01745453540985
customer,12.94150917166551
satisfaction,-8.667213957808775
as,4.747269872225219
a,16.502735049774316
top,2.53143244828946
representative,-5.887653664672213
in,1.0950882776041364
her,-14.114491513396672
department,3.0294730385058823
-,-10.806364790931664
received,-27.637334961525557
an,-7.475458650829457
award,2.466571963862976
for,-5.557845918885008
outstanding,-33.888823252797415
customer,3.3161928985998186
service,-1.7561064115497877
and,-23.17346105946321
team,10.529675297485705
##work,-2.222371319144067
*,-24.026125668417357
*,-5.065681188558791
professional,-23.359435449199907
experience,-27.925425764247247
:,-17.760208473245495
*,-31.569950199610957
*,-7.116740620374109
1,-18.84193667823949
.,-5.875209851369211
*,-13.473171823474063
*,10.478207788160722
teacher,-80.10220388302396
*,-33.147733635379936
*,-13.681347347212082
(,-23.150104351492867
jan,-22.943493179304856
2016,-22.31133901312858
-,-20.937412349783774
mar,-20.336086469384227
2016,-24.71878350962857
),-3.6661682272005462
-,-33.12021360108324
educated,-76.56260756013607
and,-47.12739827341111
cared,-67.63737272789729
for,-48.20946976400067
children,-46.02362256898452
",",-13.274031287526503
maintaining,-27.258466076745506
a,-44.8876099614108
healthy,-53.696182686944226
learning,-48.16940291897053
environment,-33.37225140644845
.,-0.3865546889526369
2,-27.005589689046744
.,-19.5162457530247
*,-10.561362590927798
*,6.854691646602053
nursing,-15.442492721729607
aide,-42.673380493065686
*,-36.32980952489927
*,-22.011318932620078
(,-26.78923673733597
aug,-24.795497973598124
2015,-30.23972725598529
-,-25.203640494149305
jan,-25.734681622821654
2016,-23.233401590123595
),15.064952875325984
-,-24.80098510854389
provided,-45.47879415975525
basic,-27.479402518622564
patient,-19.97135320700169
care,-50.892009161865694
and,-38.98127699014606
maintained,-40.9112177118004
a,-38.419274729436346
healthy,-49.531485202005506
living,-45.769321803429705
environment,-38.88042228960019
.,6.670725589638575
3,-5.582980438033818
.,-16.452089885431132
*,-6.3522134179940855
*,7.6231930995732196
front,-6.8322684058695735
desk,-1.0867290952184043
receptionist,-21.188038624896127
*,-36.61120026392495
*,-23.555975889200496
(,-26.527553380318842
jun,-27.75714711056422
2015,-30.44978019972766
