,overall_token_importance
[CLS],-6.215473481794084
*,-16.21854685493832
*,1.7114211267248967
resume,-35.70296800370643
summary,-22.947526954588103
for,-34.65647650371456
la,-14.692250180426301
##toy,-31.61025519511131
##a,-23.494180560827914
robinson,-20.340929581268288
*,-16.20924100887699
*,-14.717984548935084
*,-15.823827500761599
*,-0.3327484906551884
contact,-26.259929902804735
information,-17.117453181891634
:,-20.342392983923073
*,-19.42524611253829
*,-12.602203314188532
-,-15.546047943055239
email,6.231607688849589
:,-5.044357260388588
la,-13.654163856084887
##toy,-36.6019809378323
##a,-9.20976303939917
.,-4.055153086996294
robinson,-12.53375187434456
@,14.352552297786067
yahoo,20.663975469299476
.,26.632470791910066
com,2.564757789643259
*,-20.70902892775153
*,-2.7285883202600565
career,-13.585317120407973
focus,-24.91842121351851
:,-21.067150522664598
*,-30.31436089053714
*,-8.592534287423971
la,-15.413398416352798
##toy,-36.57907075268987
##a,-22.63654883813355
aims,-33.393025053067284
to,-15.245383809199183
leverage,-10.225516659352564
her,-31.0504892632787
skills,-15.915260889270808
in,-9.170765217898925
planning,-23.79449479342596
",",-3.376540352258582
directing,-26.48486822624456
",",3.693597555132068
and,-14.030903262108657
managing,-3.698355202502829
the,-10.912999712228443
procurement,-38.97672174379066
of,-36.64948875046828
food,-51.88154289764356
products,-55.801116957702526
and,-29.529137295827198
services,-42.84561295101479
for,-32.40851827052395
the,-33.63333107139744
child,-41.53497726419751
nutrition,-73.31630734172194
program,-26.940342689797678
",",-13.160039813894066
ensuring,-23.74356682888819
compliance,-42.84248614878742
with,-44.50727051153001
dietary,-66.86852220528084
guidelines,-71.95433125588079
and,-26.73464443940462
maintaining,-34.65256774197458
a,-44.0017396847222
safe,-31.90111073177851
environment,-39.8137562236405
.,3.06548954157181
*,-28.21966549096875
*,-5.804975833595476
highlights,-29.073550758246952
:,-25.398141036339037
*,-26.637990973936937
*,-17.140148835363203
-,-27.495054094596135
extensive,-7.729373686923403
background,-3.744932561659506
in,11.015311167240343
hospitality,-0.2746198819815192
and,6.439318379272913
food,-28.47939523323877
safety,-5.702293185567734
-,-7.442568735338667
expertise,-14.547050596130454
in,-1.830998462393651
food,-40.69351996641449
ingredients,-47.0808477765052
-,-22.05656429673582
highly,-25.386115839502693
responsible,-40.25565677145234
",",-8.005646838499048
reliable,-38.93534301853623
",",3.743537534081933
and,-22.334780114118313
able,-7.769850537497865
to,-9.631084899577901
work,-20.825565939063008
under,-17.90062596923763
pressure,-30.16679923581442
-,-14.764430668685971
exceptional,-17.335723400381237
inter,8.381519769206069
##personal,-8.810046431531937
skills,-19.10301929978929
*,-24.67180241239553
*,0.6277875962835675
accomplishments,-30.60069109101006
:,-16.08155079077035
*,-30.816302818018563
*,-14.245836523755525
-,-21.557817223065523
developed,-24.705835592651688
team,2.908565160000204
-,-10.265360855830384
building,1.5922529875353362
and,-18.740779595643986
