,overall_token_importance
[CLS],34.817796484710826
*,-12.974053982821408
*,4.206685862169532
resume,-24.42701543890355
summary,-31.71752936614886
for,-25.35426540426211
la,-18.748410707894205
##ton,-33.057607083262575
##ya,-17.648124271986436
washington,6.217300349602854
*,-14.585697409693527
*,-13.639457322992227
*,-12.548580251370467
*,3.446037770866396
contact,-15.519998518174198
information,-9.215016906280201
:,-22.702236178394656
*,-20.639763087862253
*,-9.52005108913241
-,-17.547413618369024
name,-3.769827611964055
:,-18.99076096788261
la,-17.15956434631798
##ton,-31.524152436702163
##ya,-26.64137926283393
washington,-2.797528461324767
(,-5.927694557133429
she,0.10359008768688696
/,12.114450722826023
her,-7.787331851965735
),-5.259503130261814
-,-28.03395188301692
email,9.618166229091168
:,-7.776680025348189
la,-17.671987500234124
##ton,-29.910390838866867
##ya,-19.28965331488913
.,4.583873131428536
washington,4.74872753376172
@,13.6182979139143
yahoo,44.29925631579465
.,40.43013111275351
com,37.2531980179348
*,-18.37889451322092
*,-1.2980164716352838
professional,-7.968956410474821
summary,-38.713551087487424
:,-28.849625058427527
*,-24.729485179465694
*,-7.3435869439966925
la,-18.362748510885538
##ton,-37.70626652751379
##ya,-23.939899936871935
washington,-7.263831612135671
is,-16.96275788328179
an,-4.6323473372834885
experienced,-21.50502343538564
network,113.91395327222672
professional,12.413078036722188
with,-3.777352321191849
a,5.399292524347596
strong,-13.366119006035929
track,3.196004401961497
record,0.5212362359965595
in,-4.6094911114398895
installing,10.97675080753172
and,-13.32796710717055
supporting,5.918999874269666
multi,25.097237107965157
-,67.8417043228434
site,55.71394501900071
networks,72.42479023678194
.,8.714443312761997
she,9.571753140681198
excel,-32.880902468292945
##s,-7.580664873591097
in,-21.804080282617694
managing,26.456029953693115
all,-7.912448897999768
phases,-19.89966152487081
of,49.27325835454619
network,87.64879976698197
installation,20.52061429038114
and,-17.334343026905188
administration,27.67703183061606
",",-10.139372406504682
analyzing,-5.30151309134648
business,80.39084227260639
requirements,12.216735897835601
",",12.870220392418599
and,-19.686719153666065
developing,-35.38345479146652
technical,60.07281556192017
solutions,49.966110761093844
.,8.858501205554347
la,-17.828571996904586
##ton,-28.79384230710058
##ya,-28.857295838750954
possesses,-38.14023389711227
excellent,-35.721667728433765
communication,52.871043481690315
skills,4.310523446202475
and,-25.40399688994404
is,-20.084981585534567
adept,-18.032415957728468
at,-20.673108217140204
resolving,21.204370089775534
complex,29.4498792356752
technical,83.10086899527651
issues,10.465837854382654
to,-0.6820944260622852
enhance,-7.227122015765782
productivity,30.688309259164505
.,9.672845929153993
*,-24.823247082330287
*,-4.463843862905621
skills,-10.209956117990929
:,-15.492367857256703
*,-20.33572745081568
*,-6.150320230450839
-,0.47695887559590194
remote,79.96899860906935
access,89.50663338566022
support,38.31135593718499
-,0.3499236852070272
systems,109.62215390179624
analysis,56.838061748371885
-,7.150446675270695
prevent,68.04643959648018
##ative,51.698443990402616
maintenance,83.31909658192112
-,11.275909180123861
data,106.6957103705582
backup,66.37031461256508
and,28.266522520694373
recovery,75.33758634255003
-,5.6332023648708835
wireless,87.10061233871733
access,75.74080920960738
point,74.24709682942574
management,61.51478338067879
-,8.22718918411044
performance,70.58240010038105
testing,14.801640624464378
-,9.945559037657834
user,81.37748374853376
