,overall_token_importance
[CLS],27.257791487981304
*,-25.82601767492154
*,-20.479449371309055
brett,-2.6454136070703815
baker,-44.23271575091911
*,-20.94285020045043
*,-4.84259110307645
email,-23.40924855483072
:,-13.436529383976774
brett,2.7104326400225776
.,-15.260475199441963
baker,-36.777666847626264
@,-19.291654020515356
yahoo,-26.877975088291752
.,-17.423008591617187
com,-4.277044248216909
*,-15.620572809397956
*,-5.8387959063052
executive,86.94413307515573
profile,8.050525823631117
*,-28.13921323693232
*,-16.36924388427395
dynamic,-8.071970708296986
executive,51.773900347199834
banker,117.64963364480421
with,6.541523507789326
extensive,19.60900568550856
experience,39.98729900973907
in,26.73312973772409
banking,117.57743493970122
operations,-2.0770039414566788
",",6.803200194271422
business,8.590107288488781
development,-65.21898113893182
",",-16.59336533122431
and,2.5733331950574163
strategic,5.8872611313349275
growth,-11.545358242903228
for,19.54747878725019
retail,33.75475630935968
and,3.290582504661078
commercial,14.654725957479926
sectors,13.19226194431973
.,-8.234752493964475
proven,5.593091007443105
ability,15.01948628047426
to,7.517207499171806
structure,-26.592397289231318
credit,57.737469020157846
-,20.735519603605194
worthy,-9.616290147797072
business,44.68239515325442
deals,17.559444052921222
",",-6.303241391563809
build,-39.916705050085746
strong,-17.121275861519837
teams,33.91243584230425
",",-16.652123330278993
and,-14.81152244776827
achieve,-16.349182930507588
financial,51.51755407602356
goals,-17.38858097499639
.,-16.21955969431926
*,-26.1119564040288
*,-12.376486708539058
professional,63.369148371011946
experience,33.38453169555198
*,-17.583852220516942
*,-16.943386251841996
*,-15.29282439890644
*,3.7589421300135726
business,31.534942565631344
banking,77.44875189188382
",",34.72272321093849
company,38.1435771708055
name,38.69122197231773
",",25.16338965949557
city,14.392623516675286
",",23.18414160036231
state,11.650499549081136
*,-20.760578258090202
*,-26.79406650240798
*,-18.01564596431081
july,6.167404093448162
2015,25.89084765076368
-,14.592706353004457
present,6.2630677775700585
*,-28.808469692001548
-,2.6720524561896224
lead,2.93416220493998
the,48.48568399424649
business,44.621553826267984
banking,101.67961322973416
group,-22.12970158843591
with,-4.93280414648194
a,29.808310728736572
$,41.94278129141735
55,5.547478512042879
million,42.522229316790096
production,14.611082752510534
p,16.317414575698653
&,34.25245712786599
l,55.467919194646576
budget,49.53425512350632
",",6.1366245535378345
managing,1.6605883846057712
a,22.644340682716784
$,37.86805272308336
75,30.67522868998829
million,21.55369435919961
private,47.460118743244024
banking,97.213556058441
portfolio,42.65385282824547
.,-5.038363126513019
-,26.637203054889863
oversee,11.643641876099345
credit,96.81694131725692
administration,1.274955044292178
",",8.86341672775111
strategic,14.33744650580277
sales,28.61848747107413
planning,1.2750529203265104
",",-15.86806351789038
and,13.33942800240902
staff,31.83917978809433
hiring,-4.697094734879483
/,-1.5512347457159117
training,37.77879517621728
.,-0.8043639860925761
-,41.9816690909068
present,19.16591928435703
monthly,45.99116919033467
sales,37.94390519852846
forecast,36.97660653352713
##s,25.619564360489072
to,18.80505140947366
the,52.11287711187732
board,46.34212814207971
and,-14.457463541145824
manage,9.908121423687847
five,-8.065248863140168
commercial,20.348074533169488
branches,40.88716127279164
with,18.473617747174586
a,57.733201399485765
team,16.71118440279099
of,37.41922591566879
six,21.408794632487616
business,30.37087242657392
development,-47.395969218591375
officers,40.67682890321203
.,-16.51855666476794
*,0.33508153691093073
*,13.450887456003683
administration,53.06457602409209
/,2.8781366138287274
operating,69.23883227010904
/,9.902014568324917
finance,107.06439917893891
",",24.646968754290086
pan,-8.44488627309261
american,23.691042223298847
bank,108.32882997823526
",",23.75965091034482
city,5.368898896621331
",",18.153759509687703
state,-4.666886543480828
*,4.027356541085198
*,4.911402176299121
*,8.206329269951398
january,-0.8452144127686823
2012,24.378731131290966
-,22.538051714660206
july,34.918146359363455
2015,34.79613112345924
*,-15.558113115312095
-,3.255815063611231
successfully,-23.36314501893846
merged,-6.9992634200897434
with,61.687897265154476
finance,111.8854149874218
&,41.57614981484416
th,66.42249816440341
##rift,121.07248690907805
",",5.16388998728201
raising,19.313139319790654
$,34.85993081459944
6,-2.0062607116014277
.,-13.869676435830836
4,26.42055836499895
million,30.854675724124252
in,58.527959674000094
cr,23.639080611403884
##a,46.3979414188071
equity,92.98088773231923
capital,98.70500115321857
.,-5.546768731942957
-,15.083202558379462
led,-8.644869598553122
cost,67.63058158072577
restructuring,36.702955031335975
",",0.3097982504427638
reducing,35.45144057569349
head,46.12812438058808
##co,42.29723826278826
##unt,54.460240405313
by,46.64900205637185
29,10.232319446894179
