,overall_token_importance
[CLS],10.837596350343219
*,-21.090719163539983
*,-13.166443090968311
resume,24.339157043024947
summary,-51.535942122979115
for,-13.188031051292143
kei,-49.95431008919073
##sha,12.420407660491735
williams,12.084070452421816
*,-29.98076520237646
*,-24.476861912020823
*,-20.33705568895504
*,-4.072591142196684
contact,18.632960262980145
information,-12.07274945487666
:,-39.14429456049006
*,-20.136911439511955
*,-13.563298468083241
-,11.522092190561297
name,-1.112262992223779
:,-17.98517468908699
kei,-51.860799032688696
##sha,13.664402346764108
williams,12.356632780359787
(,-13.572981155800349
she,-9.489791419477639
/,-2.006134322050272
her,4.1354769597673755
),17.520515429967013
-,23.06936299655249
email,-14.112794562948595
:,-20.733764284052583
kei,-52.77211221047453
##sha,8.237805120163495
.,-12.585085354969507
williams,19.49527637436245
@,-35.158471951190265
yahoo,-36.42435060294841
.,-29.49415950585891
com,-13.204328692944012
*,-16.59260041340599
*,-9.72669936553606
professional,47.809106731847876
summary,-41.074601769727636
:,-34.584455124789834
*,-15.247776687465715
*,-1.892874891815374
kei,-49.36972650854944
##sha,9.070270386263173
williams,14.57457486401824
is,10.056447711595537
a,8.250515973909385
civil,-31.660852311615958
engineer,-1.8721484027579678
and,-3.9619090204757157
project,-38.37704391918906
manager,-36.543484342398514
with,-8.31989820824774
over,-3.3969465768484737
10,-16.78147927955439
years,-29.81659765510026
of,-2.305295754292437
experience,13.582051329281947
in,-0.5049072210753238
managing,-20.54107652324558
",",-9.982760433232535
planning,-24.70118926628967
",",-6.505712354533857
designing,-29.277069910505883
",",5.789086538840063
and,-8.669820400428584
implementing,-7.765149706365782
civil,-38.738318663948164
construction,-26.626527960993428
projects,-54.139184824813604
",",-10.478399918953958
including,-13.21612185455377
buildings,-33.239214270141055
",",-24.922927796318692
roads,-9.167589219773506
",",-17.61675657411853
and,-28.54096968786897
wastewater,-14.210898038177909
treatment,-32.70925359406956
plants,-39.29210315885439
.,-20.08212892753786
she,24.36078566716436
has,7.808348168548096
a,11.97893702918706
strong,-21.357608912507384
background,18.48183069238397
in,24.03095163561827
administration,-9.349851693438886
and,-1.9044528647924555
customer,-26.833968418721007
service,-38.95490702668891
",",6.231982927442126
with,-4.7485594642512
3,-18.02449300248062
years,-8.138966615430668
of,11.81943100411152
experience,20.434928934535208
in,34.25937204019163
auto,37.77608699275071
finance,62.806283972915516
and,14.267129027201413
sales,7.711370123254338
at,25.921733475911477
a,1.348056491598987
rep,13.023999154734003
##utable,22.50825666672152
car,11.927504337864061
dealers,-15.589873010276394
##hip,-13.325652555047046
.,-19.145494187631563
kei,-47.767747295006316
##sha,26.76039125265568
is,14.797575925183011
committed,4.740013296077622
to,25.626175359948522
delivering,-26.844809125558513
high,-12.715513563397918
-,-3.8745494036506116
quality,-2.6781014928591023
engineering,-11.088355104640428
and,-7.2003607149345585
environmental,16.5372394386292
services,-50.08510129342988
and,-5.491204996604393
has,2.792124550763504
a,-0.412214120062322
proven,-8.448233636113692
track,-4.59140782914362
record,9.449409589459073
in,-1.8030888474975506
business,-16.418082350488664
improvement,-17.314585650603846
processes,-49.24906301651159
.,-19.484670905477103
*,-13.041156387073272
*,0.45983861690237454
key,-18.297804522954614
skills,21.325313972812364
:,-47.85391606318175
*,-22.656621401951107
*,-10.548756115390663
-,19.0520853171014
civil,-1.0453801256761954
engineering,9.647868290523911
and,8.272561999032803
project,-25.19244864920839
management,-19.475786203188655
-,5.482098690036013
administration,-10.766074395759572
and,-2.8413828673484867
customer,-19.699146886385645
service,-40.101575333578985
-,2.3870649962756985
sales,-15.54951203320435
and,-6.1741377659714125
finance,53.12169747435117
management,-35.705000781859404
-,10.028831436862767
proficient,23.843805533676328
in,26.23375241161825
microsoft,-14.929175349141634
office,17.427637657443125
",",35.16970404522168
auto,43.127218080607726
##ca,-3.8646085858310513
##d,-10.578375492464112
",",-16.306894075635608
and,17.229365978817963
photos,27.564482114417363
