,overall_token_importance
[CLS],24.036261545974057
*,-11.614431565523834
*,-7.433441220960012
resume,28.768066556100262
summary,-53.26428903352465
for,-9.662426244195256
dar,-18.434151181609852
##nell,51.74380732219811
williams,18.894027117740297
*,-16.284389832686518
*,-12.863677922983577
*,-11.55240459767695
*,5.060210389512408
contact,19.38925052598942
information,-8.108110395975672
:,-38.99020460243352
*,-4.464930036734636
*,-3.0232103084917625
-,19.599485556752988
name,9.176598080936298
:,-11.059103476234288
dar,-18.10642402242087
##nell,36.824193601743936
williams,17.417401485671707
(,-0.09216292059715794
he,3.6333911291015495
/,8.889325942383408
him,20.82078173132643
),30.083339088016015
-,30.77493151543393
email,-5.286046923787421
:,-17.72967912433058
dar,-13.998092129509132
##nell,33.06426151564397
.,-11.394720319850093
williams,30.006696736889978
@,-27.59903885191093
yahoo,-26.658159180413424
.,-26.67682763033662
com,-9.866358546750728
*,-4.980775606899862
*,-2.0534106142143407
professional,60.850921059522314
summary,-36.46324227648022
:,-31.910564340746493
*,-0.16172135981321997
*,6.070185885073837
dar,-16.838305297782828
##nell,37.329279028686265
williams,25.848904813357755
is,17.79629817303604
a,9.886639829450239
results,-1.5594036262898623
-,15.21766548676679
oriented,8.00753909199918
banking,107.86907151444025
and,22.123803583527952
finance,90.37823507097282
professional,36.98286019697459
with,-1.4324118719489278
over,20.01438989109947
7,4.062749457457467
years,-1.0505089329384087
of,15.49262491753125
experience,24.216567418294147
in,24.621280568924856
sales,-0.4914153479395207
and,-8.123542088998677
branch,41.672509167053256
management,11.199013205082647
.,-10.81026535243383
he,29.05736929848677
excel,-0.19049242691486004
##s,1.4266790447031557
in,21.370581142451446
customer,4.931324189019356
service,-34.96618777048006
and,-6.050857584691709
has,11.000054204077404
a,10.49376900245709
proven,-5.71405913206338
track,2.468805012599027
record,2.6963357855278307
of,-9.156737914763179
meeting,4.682893964811827
and,-28.147387140595903
exceeding,10.362376363624053
sales,5.163739469068932
targets,15.661445314860124
.,-11.102193995520324
dar,-21.436904290893313
##nell,50.931010621233625
possesses,1.7979666607083125
excellent,-3.8075553996678893
inter,-50.36137352390585
##personal,-23.60955652780155
and,-27.734360758619005
communication,-38.441659185473135
skills,-16.72863198666018
",",5.821664593634776
making,-23.409717017726397
him,0.2435927495072197
effective,-36.12056365323566
in,-15.588293430977895
informing,-29.691801338689697
clients,0.32429090300379104
about,-18.70144432681327
products,-32.399456464022734
and,-31.097668260857198
services,-17.515668979640083
.,-11.861517324873274
he,-1.4791789593317586
is,27.66793071712962
seeking,-36.451105593193475
a,-0.9640567666661678
position,-2.01999740041293
that,-10.085877793449177
offers,-33.273774456033635
growth,-27.32116688319635
opportunities,-33.22028362217358
and,-2.409268621892506
allows,-3.600924421938046
him,-8.19866021380452
to,-10.536424024662125
leverage,-20.309550507084747
his,-7.433092999561707
leadership,5.328445073040194
skills,-5.121856861560779
.,-10.045321382014372
*,4.024748224215467
*,9.438459673080164
key,-8.277680383484816
highlights,-15.234816307501704
:,-40.0703135354854
*,-7.171560730999778
*,3.8281213740292204
-,20.88297999247213
exceptional,22.84319210205488
customer,10.801602810220025
service,-32.510678366804584
and,-13.279609371105114
sales,19.3996250556887
expertise,-8.553959638446022
-,7.064119539942092
strong,-3.3820158494427646
work,3.798462834162355
et,-7.50470997765589
##hic,23.50848549830143
and,-9.355004611212788
reliability,4.613525341220053
-,17.787216126113982
excellent,11.736387455546796
communication,-25.493427925321782
skills,-19.504588553277014
-,10.38183861675095
team,-18.050163403244692
player,-27.630731503061135
with,-3.836806997716423
a,2.5720064328252144
friendly,5.022715034215608
and,-5.772616754807172
approach,-16.80242321048614
##able,17.34466784897644
demeanor,16.63449109777828
-,16.4288890055077
highly,4.07719682831719
organized,13.636478820752506
and,-3.422373081268346
detail,22.399239241221256
-,27.964173064630376
oriented,0.5123006547930619
*,-6.945715581416779
*,3.6027312793991833
accomplishments,18.611158379884735
:,-47.46100672041224
*,2.0151282607495986
*,4.9148494855860765
-,18.773895620012226
consistently,2.332197234318804
achieved,10.412181413841179
quarterly,19.89176988011888
goals,2.503932095444218
-,12.400684919238307
assisted,2.8233749333073943
associates,-7.732314401382136
in,8.43620457964241
their,-0.9267181968932545
development,-73.72864952386982
and,-5.600198987296695
promotions,-15.40404106599264
-,9.16690300283445
selected,1.401757267027192
for,-10.450378793169275
the,24.2989193217269
market,37.295408364077105
leadership,-3.5601157327197233
team,-0.8912431962807682
for,25.322673156786724
financial,127.07546873698908
center,25.77936466603875
managers,21.881453981872024
*,5.039721997001482
*,15.920183810060534
professional,51.63119753064741
experience,36.08692324387781
:,-28.256742081908786
*,2.9741451277182978
*,2.246361720413023
1,21.536538400396115
.,7.228560405825383
*,6.233470122292336
*,14.03877265639874
banking,116.96146020935157
center,7.334560990927488
manager,-13.021637214061194
*,3.1872433622759817
*,19.864768160981516
(,22.097105857126177
august,-2.403697770441439
2012,8.809890124650174
-,20.157144276981647
present,11.514579378029424
),7.103538570045203
-,14.96222738467527
responsible,-7.7576442501197045
for,14.81220040979871
managing,-9.561723543065101
a,-18.523321707736752
consumer,15.908298302471346
banking,91.45895698192193
center,-26.64160934731317
",",14.074216556411825
leading,7.781622472076926
a,-11.726485242404527
team,2.450479279646551
of,22.780076261376564
sales,26.0669947505259
and,-15.947490603068083
service,27.347349700691378
professionals,-9.261852397011424
.,-7.767072873235007
-,19.81830747864774
ensures,19.308042915915102
operational,38.802051542804044
excellence,23.24645627709139
and,-9.340585914984489
creates,-6.428323096534554
an,26.32258054986935
excellent,19.352827671377376
customer,19.23342669313653
experience,10.511072966645859
.,-14.32614353755635
-,18.991820952555425
manages,6.06954758288832
resource,15.82996846799413
allocation,-25.08427247355692
",",6.614159735795432
associate,22.59724718571395
development,-56.63998492889559
",",-10.647463749860135
and,5.041556403575955
customer,27.113180071768365
relationship,-8.924942340256168
retention,-31.10594903850805
.,-9.217962109699906
2,29.265099886051733
.,7.548868979687163
*,2.904831339465659
*,13.566992969762202
personal,22.723026517406183
banker,70.18188445276081
*,-1.373705333837194
*,18.92223552277195
(,24.57601211101737
january,-18.50922706505045
2010,19.508210251965174
-,17.402993550858586
august,7.381092189856679
2012,20.169066859548007
),10.532865492756448
-,14.704662105488381
offered,-41.47256409599328
and,-5.899101151517759
sold,-14.834626272601167
financial,129.44471747171508
products,8.536862931084524
to,-0.8367600000222826
consumers,-15.792382905403109
and,-15.892533010793063
small,7.745152472325255
businesses,5.069780958285386
.,-16.664305805688645
-,9.320794880140127
built,-44.3248181691345
and,-18.120955098773017
deepened,-17.116173576128553
customer,18.787924929012522
relationships,-1.552374857184957
by,-13.435798551206828
identifying,-8.024731756945764
financial,105.11137892815748
needs,2.873472102674716
and,-20.072475826793415
recommend,-14.077886858643456
##ing,-8.532894071536056
appropriate,-17.9097145506674
solutions,-19.502932032802605
.,-7.985219449979528
3,0.25325149965000743
.,11.568584855610633
*,11.848413424981407
*,21.55468803180391
sales,12.101490186671805
and,7.235010320180646
service,32.00743033791083
specialist,-19.737006455154813
*,10.485309147202614
*,23.12876980242027
(,6.108724190272939
august,8.22445232164114
2007,-3.7103093624615098
-,9.706870010096754
february,-22.635596983318507
2010,21.047085297441004
),-17.223256335268783
-,21.18878930018383
provided,-32.42048501034965
customer,19.446923687316605
