,overall_token_importance
[CLS],6.017771276493712
*,-25.070654768959354
*,-18.146939008058148
resume,32.98944450556655
summary,-49.34019368812644
for,-5.415030930714539
emily,-26.03094005474393
baker,-63.36104769748262
*,-38.09648344945378
*,-32.90573947710543
*,-28.57832720138181
*,-6.614188381850483
contact,35.16007458286077
information,-2.3606183107399668
:,-44.81002222089342
*,-33.732311434756724
*,-28.46485153031719
-,16.0533633740277
name,2.874483515558805
:,-22.113392443634023
emily,-16.78782126607409
baker,-50.66279185450988
(,-10.167427448533005
she,-17.36673672512316
/,4.575755629150158
her,7.5061603066801235
),22.927423798884917
-,35.99348565807185
email,-6.144205713953428
:,-13.852703871961637
emily,-30.36884232889125
.,-22.78544062792849
baker,-46.83222970728661
@,-23.455882115591738
yahoo,-34.56219195749447
.,-36.860839870454186
com,-18.263969612855867
*,-33.643745735425036
*,-17.950501481517286
professional,39.369144930541054
summary,-41.27326170349062
:,-39.6484840377462
*,-31.799283553710612
*,-7.987349882021116
result,-11.731831057813656
-,11.327248222500135
oriented,-6.854459078030168
marketing,-15.769031562105338
&,-26.902749432021558
sales,-32.56662857312643
analyst,-2.6352106680863816
with,-10.087549357125223
10,3.6215641221949726
years,-14.063121699702977
of,4.915367004145855
experience,8.620592608414412
in,2.5452396135448216
the,0.9702316294947696
staff,-6.295414520302469
##ing,2.90101934385556
",",6.702853696937098
internet,-13.6230221536125
/,-17.346570845188175
eco,13.932976300714751
##mmer,6.994271246791989
##ce,25.2874026430974
",",-18.649879590966197
and,-5.123198560060806
media,-0.4210570118173265
/,-13.557193051245767
publishing,3.5297501899294854
sectors,-31.058756324448773
.,-20.09579702954881
expertise,23.218709515140965
in,1.297072414062016
business,-19.92369967391818
process,-2.3659221665481387
improvement,-8.211375239558707
",",-0.18869429916203337
data,-10.455998986132844
analysis,-6.5538097483286455
",",-19.172252561920345
and,0.24846643127160475
business,-17.04574277384139
process,-13.616922787929894
flow,-39.896119383317306
documentation,-33.77619029630019
.,-19.35430637644159
proficient,3.778590948678712
in,3.6799044192929724
microsoft,-43.25489420626331
office,-20.3107211171036
suite,-54.22833421741722
",",29.003836872289945
sales,-48.911660360257066
##force,-17.5468865392668
",",-17.317380834308548
and,23.38030978567209
microsoft,-41.63856060893891
dynamics,-20.826776241707215
n,-2.4337950647960165
##v,-20.422627084347628
for,-25.90358544532863
sales,-26.75613031887797
tracking,-21.330255881890608
.,-20.138278620064952
*,-25.432046080243225
*,-13.942697763993321
professional,30.455107203141765
experience,14.628545726358846
:,-35.318035035116594
*,-28.865259690665493
*,-24.34682919225348
1,-3.0499555032858674
.,4.273136252119469
*,-7.519360039791278
*,0.3700444943833407
marketing,-8.23543208783852
&,-25.49908212774741
sales,-22.27431352860701
analyst,-13.361399206066867
*,-9.503580602773088
*,-11.9146093817395
*,8.535060911178078
healthcare,20.474082556706122
refer,-43.130333948621335
##ral,27.460737253426558
services,-51.72863317667191
company,-24.78076634534206
*,-6.949811505615947
*,-18.8546324895329
07,12.583447224626992
/,-12.219224891563464
2015,16.734497762221125
-,20.4731541919167
present,-7.8571294305300174
*,-28.581779670650715
-,2.049384234081728
collaborate,-20.700262071834377
##s,11.42236494788828
with,37.15619173497947
the,64.74429153953142
president,64.95313914062888
to,-4.555455085344797
support,-18.289744553810415
research,-45.94232742794652
and,-3.5972505547314695
evaluation,-33.72811308135894
of,-11.04016890148628
new,-20.487229166066637
products,-49.69285027691724
and,-17.653161763997122
services,-52.813940808115355
.,-12.977286987004222
-,17.60937604676964
manages,5.781300041895787
vendor,-4.716005468706294
relationships,-2.5367356441154447
and,-13.952069450427622
oversees,24.874921387046964
contracts,14.491958605935665
and,-6.350805867189763
pricing,-0.7186934528339355
.,-10.568704906652854
-,19.479506802443556
provides,-9.480664901940823
data,-2.439155317388515
analysis,-10.349098018522355
for,-11.7276731966488
new,-14.259356699314695
business,-25.245721186409583
development,-85.69945037834829
and,-16.59380508589383
assess,6.201417356198902
##es,13.160317406322719
current,-6.3460557130971464
processes,-23.774280786940007
for,-15.995518058048928
improvement,-11.41768639889884
.,-7.83901729567335
-,9.231294180324321
documents,6.550807302045907
so,18.295373281964192
##ps,9.731530382258088
and,-19.075263569693533
creates,-34.62191625351162
excel,-25.16603548920998
reports,-4.740414451484164
using,-20.240177756907787
pi,-10.283493616089423
##vot,21.83832907708625
tables,13.28665040103466
and,-13.922130108564835
conditional,4.716675334181115
format,-6.27090549252882
##ting,-14.940069932311543
.,-21.43837621541434
2,26.124683354300245
.,12.010823930299798
*,-2.598433548078209
*,4.880185952090514
client,-12.371151095166478
sour,13.515227317995668
##cing,28.746538446667714
&,2.5523547936443722
inside,-10.264002398247568
sales,-29.42624842593678
specialist,-52.40145397818076
*,-20.164575872180425
*,-11.445808787278352
*,5.446761642730135
company,9.185831504990409
name,4.087350912574355
*,-32.592888693254906
*,-11.968442777889136
03,-4.560508771347806
/,-11.656395732079694
2014,11.096568383224856
-,12.681534882363692
07,13.97663071559993
/,-2.698672407312559
2015,20.756694550298352
*,-29.734543885311815
-,4.072144593352475
led,-29.340225738348476
generation,-45.16997102294237
and,-16.092517985792522
development,-76.59207337898417
of,-7.9998238214769914
business,-37.04256643555365
agreements,5.354312299489757
for,-32.277282883192164
physician,-3.699913916718757
recruitment,-39.1151820391866
.,-13.761356547177934
-,4.707306090763472
managed,-18.37334068639708
the,-11.720016256902875
sales,-51.34207719676831
process,-47.49026680999724
from,-28.67246697545908
initiation,-40.92684564292554
to,0.2959480110951447
execution,-25.71838343677115
",",2.9308138090029563
consistently,-15.829473484234107
achieving,-28.342449739990986
quota,5.8879089867831
##s,-8.877870295367364
.,-15.819662665081822
-,5.394772823277099
conducted,-21.37956440986034
product,-58.990085948432544
demonstrations,-53.93062089766489
and,-25.239031558655387
utilized,-23.5663341929316
sales,-52.72377901536554
##force,-35.67993146905009
for,-43.75022529876417
outreach,-57.801213582997626
.,-18.63648512664411
3,0.2198819656435488
.,6.76999639861408
*,-8.70912089345145
*,5.362762227738647
z,-2.210551095986769
##onal,31.971755797642533
manager,-30.857643595043836
(,5.2388277472518245
corporate,-3.101052015901437
sales,-44.217053323926606
),-20.41838146068403
*,-7.018161184834827
*,-13.682305538292253
*,5.232710346086154
company,0.021047067220225604
name,-1.7271442372070542
*,-18.685277217623415
*,-19.998478481967453
08,10.645205457302243
/,-18.13802213282719
2007,-14.497420966662013
-,13.81600372870933
05,-10.586309547175613
/,-6.2438225452385545
2013,-14.552759870569435
*,-23.363423123801677
-,0.5764715770598399
achieved,-21.179188865256275
over,1.5679479096253073
40,-13.86278071141851
%,-10.795995287178037
revenue,-9.790168547301308
growth,-21.971561428164414
for,7.452811329386055
four,-16.55219867904426
consecutive,0.475365874866442
years,-2.1232105671221104
in,16.907574011785318
b,5.159265335801945
##2,0.7908584414324655
##b,-1.9323074863721155
sales,-36.83679534769137
.,-14.406442594947787
-,6.3723843495955235
managed,-15.49500846197487
a,-5.384483698516084
team,-7.1281666041190315
of,13.796053508867734
20,17.13903629142623
and,-20.664352922117256
interact,-38.887829081028755
##ed,-15.870565383863312
with,-5.4868121027922685
senior,30.533134836945063
management,5.149176734973801
to,-32.8576114482487
present,-48.79966462104682
solutions,-71.97483786457808
.,-8.70326086545921
-,10.943629631496588
generated,-7.24658456333615
over,14.509474001871546
$,19.339863655312687
6,-0.24694287036037155
million,6.453729538887561
in,19.203779778441948
revenue,4.1712349245710545
and,-7.2974711963143895
won,-17.17939616216308
an,-24.079736976328018
international,15.6258040269838
sales,-45.18236101671224
incentive,-18.338147495870327
trip,-11.720028503771292
.,-21.242785806510216
4,12.880675657690983
.,8.021677424703427
*,-11.482369213353754
*,5.404149098937812
assistant,-6.253034384588503
manager,-21.68770842370371
*,-12.664065302041573
*,-11.513870800066734
*,13.577731023981118
times,-24.163890846300905
group,-4.753978710300504
company,-9.609065752134336
*,-15.453496509337354
*,-21.145325476617128
04,-21.47256248053492
/,-22.610690284170243
2005,-52.290504856561284
-,11.991227372822317
08,7.288178692350883
/,-4.542608244736065
2007,-12.254058851166652
*,-22.603884021933496
-,2.2673113276259684
established,-6.099446488254543
channel,-36.550326139519136
partnerships,-24.61986338813955
and,-17.58382673320842
grew,-23.555271207890716
product,-47.273298944829065
revenue,0.6655002029260585
by,20.19042457729408
over,10.56095577456164
30,24.616746835792686
%,22.918788811532846
.,-17.068213319982814
-,15.39733311961773
managed,-8.514786215895803
business,-19.339282847204398
development,-69.95810128653349
and,-10.69487612607258
relationship,-4.372526295667469
management,-31.58638169084314
for,-13.660134902247817
various,-25.756266841802645
services,-64.61497246837348
.,3.14432967618115
5,-17.46601715012518
.,4.538559776649275
*,-14.840525209543582
*,-3.0448708218045506
assistant,-11.790980704878672
sales,-28.734600027680667
manager,-20.181531627331946
*,-2.9732247894282473
*,-7.895373594433575
*,14.73066747020981
company,7.175149620372114
name,-1.8768580604466671
*,-23.6079782475139
*,-17.34657058543728
09,-2.7098993848972484
/,-26.10056818804223
2004,-57.91724247778413
