,overall_token_importance
[CLS],20.995882833716152
*,-11.21266890448307
*,-5.9670974545465345
resume,35.21643377561758
summary,-34.84710909389592
for,1.5063964562420016
ebony,48.68851689836894
jackson,-9.812680937565483
*,-25.14755262941365
*,-16.792370713541917
*,-12.592403607527942
*,7.751846649316933
contact,29.575038831059643
information,-0.8598053285699717
:,-38.430522320450876
*,-6.915717537974475
*,-6.681589921720742
-,17.31694761246408
name,13.86665395790414
:,-13.239273700947674
ebony,50.30642409727218
jackson,-16.387107331341163
(,-8.381781411845346
she,-6.756941766194283
/,5.550503427969917
her,11.68324449302439
),28.351240982529752
-,31.180573756315244
email,-0.4723998086754608
:,-6.018720372361664
ebony,48.15326404337301
.,-8.542784057405116
jackson,-1.0542880336528293
@,-24.74889147913432
yahoo,-22.424194719369005
.,-37.528055790122856
com,-11.554760463478729
*,-20.13621257604909
*,-10.618215531696706
summary,-21.65234634274487
of,44.94738946203023
skills,31.14015407866065
:,-45.35023439338942
*,-6.460489282486037
*,-5.87440592989146
-,17.86280434939113
strategic,13.671821206573487
planning,-27.46552499777982
/,-11.892847303478733
management,-24.787402773101896
-,-6.756352728676026
strong,-11.746754757248745
communication,-38.9552184980633
and,-16.522633791731028
negotiation,-33.52499746239992
skills,-6.259868079514826
-,-1.9696720162579529
credit,66.13933410228542
/,-23.529866364369777
financial,107.00272298641204
analysis,-12.905426445444641
expertise,-4.616571980961407
-,-12.051807743069183
team,6.9626304513127835
building,-55.08115195349329
and,-20.19653588319425
collaboration,-35.4786040618256
-,0.21991532283924006
sales,7.694700639146976
management,-28.366657873677532
and,-6.0447279822593405
project,-9.3128806450548
management,-17.415447123829846
-,-2.3679119386415888
cross,-38.173395785408225
-,5.703355916308074
functional,31.28747653254976
leadership,-4.949176314404427
*,-17.28083300282366
*,-4.681747626915789
professional,59.53216944776292
experience,28.232554310465428
:,-39.57023350984212
*,-16.143130856952716
*,-16.12064223513203
1,-3.2841052269568944
.,2.6486326513114036
*,-9.880882234782149
*,-0.2815940282180145
chief,10.43766556032456
operating,35.05803600482223
officer,33.15799277138164
*,-15.661481288633144
*,-11.009811711491341
*,8.169037570037561
company,31.846018554915698
name,33.67105143594291
",",10.499652049991319
city,-16.845552234822573
",",19.01283435166368
state,-22.45547385770627
*,-5.8339768538469094
*,8.808134046399879
june,-22.951355963736457
2008,-20.66168995954481
-,23.218884982511657
january,-37.062313547185525
2010,46.65451852122318
*,-14.880408240785457
-,3.0777878910672722
oversaw,-3.034131771408772
operations,-0.3625740378242549
of,14.631163431774361
a,-3.481288150236228
35,16.368068139299936
+,11.962858769510257
year,-5.494509105174596
old,2.142485852951156
medical,24.143353222198122
practice,-2.4683877262300014
with,-9.766000131402674
5,-11.838313031465866
radiation,3.2446506541102806
on,-40.81800989682993
##cology,8.040052042321923
clinics,-24.050492096317093
and,8.883303371433884
64,17.596998015933888
employees,9.741419478708284
.,9.211168481073953
-,26.854331373138436
increased,29.448321419085143
revenues,51.12650212425009
from,9.386333060783178
$,29.25952698434732
48,17.68336017650294
##mm,9.333810918902303
in,-3.9851962979697517
2008,16.652353048305972
to,21.824491997424737
over,16.607760224821355
$,33.56215733421215
53,-14.058494155789555
##mm,8.474889515141882
by,18.514695031445267
expanding,-13.142537029422863
services,-16.054280132862438
and,-3.356582553307153
locations,11.846005584431644
.,10.392580945978592
-,47.12961976135245
achievements,15.18370863456896
include,-2.793238955203732
saving,25.127078858317287
over,27.692848044300533
$,18.41756704181603
160,27.230144023289803
",",-5.452166458473391
000,42.47391230849829
through,17.42438320470697
vendor,38.675183716029835
negotiations,2.5822561816478595
and,25.670525473502703
$,23.29991439088827
120,42.65278917792702
",",0.391819701134255
000,43.171828300555326
annually,11.34883369841453
by,20.253364935502642
ref,63.44600747547447
##ina,28.991330354586736
##nc,83.92567579775078
##ing,42.112840086806145
loans,44.873092585444574
.,7.9488614936634505
-,24.475268405181296
managed,0.7366858490795251
construction,23.578561685513638
projects,-11.906857195271744
totaling,36.45639274664044
$,33.43327504452315
11,28.019805095081534
##mm,1.2893087335457623
",",18.19934625777535
completing,19.631503559599004
them,6.366938828094513
under,18.213725351185175
budget,33.82797413171826
and,2.2597029811453444
on,15.571267094106421
time,26.23476164589811
.,7.04237129746811
-,28.138846208327823
improved,29.431641267127723
board,64.37755802031273
meeting,3.7174459557145587
efficiency,30.033988930533244
",",20.26191359117224
leading,-27.121183745315875
to,-5.4187115219964825
more,0.5660158684504342
